month,department,claim_type,claim_status,claim_count,claim_amount,avg_processing_days,aging_0_30,aging_31_60,aging_61_90,aging_90_plus
2024-12,Cardiology,Professional,Submitted,11,5733.6,7.0,10,1,0,0
2024-12,Cardiology,Professional,In Review,16,6609.69,29.5,6,5,3,2
2024-12,Cardiology,Professional,Approved,20,9979.42,20.8,14,5,1,0
2024-12,Cardiology,Professional,Denied,12,6614.23,50.4,2,3,4,3
2024-12,Cardiology,Professional,Paid,56,28334.27,25.0,49,6,1,0
2024-12,Cardiology,Facility,Submitted,8,25187.98,6.6,7,1,0,0
2024-12,Cardiology,Facility,In Review,11,34676.99,25.1,4,4,2,1
2024-12,Cardiology,Facility,Approved,16,43757.96,18.1,11,4,1,0
2024-12,Cardiology,Facility,Denied,9,29840.05,43.2,1,3,3,2
2024-12,Cardiology,Facility,Paid,39,133140.58,22.7,34,4,1,0
2024-12,Cardiology,Pharmacy,Submitted,5,1094.86,6.2,5,0,0,0
2024-12,Cardiology,Pharmacy,In Review,8,1851.59,24.8,3,3,1,1
2024-12,Cardiology,Pharmacy,Approved,9,1765.85,18.2,7,2,0,0
2024-12,Cardiology,Pharmacy,Denied,7,1513.39,48.0,1,2,3,1
2024-12,Cardiology,Pharmacy,Paid,29,6696.62,27.0,25,3,1,0
2024-12,Cardiology,Lab,Submitted,4,543.76,6.6,4,0,0,0
2024-12,Cardiology,Lab,In Review,6,776.04,26.5,3,2,1,0
2024-12,Cardiology,Lab,Approved,8,1093.65,18.9,6,2,0,0
2024-12,Cardiology,Lab,Denied,5,720.85,49.3,0,2,2,1
2024-12,Cardiology,Lab,Paid,22,2905.48,22.3,19,3,0,0
2024-12,Cardiology,Imaging,Submitted,4,2789.96,7.6,4,0,0,0
2024-12,Cardiology,Imaging,In Review,5,3404.38,28.9,2,2,1,0
2024-12,Cardiology,Imaging,Approved,7,4350.42,18.9,5,2,0,0
2024-12,Cardiology,Imaging,Denied,5,3171.42,48.4,0,2,2,1
2024-12,Cardiology,Imaging,Paid,19,12717.36,26.5,17,2,0,0
2024-12,Orthopedics,Professional,Submitted,9,4076.12,7.7,8,1,0,0
2024-12,Orthopedics,Professional,In Review,13,5545.88,30.2,5,5,2,1
2024-12,Orthopedics,Professional,Approved,16,8553.86,21.3,11,4,1,0
2024-12,Orthopedics,Professional,Denied,11,5678.12,49.4,1,3,4,3
2024-12,Orthopedics,Professional,Paid,42,23180.77,27.8,37,4,1,0
2024-12,Orthopedics,Facility,Submitted,8,25775.04,6.9,7,1,0,0
2024-12,Orthopedics,Facility,In Review,10,31994.91,28.2,4,3,2,1
2024-12,Orthopedics,Facility,Approved,14,42543.95,20.4,10,3,1,0
2024-12,Orthopedics,Facility,Denied,9,28180.56,52.0,1,3,3,2
2024-12,Orthopedics,Facility,Paid,38,103406.47,22.3,33,4,1,0
2024-12,Orthopedics,Pharmacy,Submitted,5,1156.93,6.3,5,0,0,0
2024-12,Orthopedics,Pharmacy,In Review,6,1217.7,29.0,3,2,1,0
2024-12,Orthopedics,Pharmacy,Approved,10,2341.7,20.5,7,3,0,0
2024-12,Orthopedics,Pharmacy,Denied,6,1097.58,47.6,1,2,2,1
2024-12,Orthopedics,Pharmacy,Paid,25,5086.81,27.9,22,3,0,0
2024-12,Orthopedics,Lab,Submitted,4,584.31,7.5,4,0,0,0
2024-12,Orthopedics,Lab,In Review,5,790.28,25.2,2,2,1,0
2024-12,Orthopedics,Lab,Approved,8,1179.85,19.0,6,2,0,0
2024-12,Orthopedics,Lab,Denied,5,771.49,47.0,0,2,2,1
2024-12,Orthopedics,Lab,Paid,18,2322.09,27.9,16,2,0,0
2024-12,Orthopedics,Imaging,Submitted,4,3050.18,7.4,4,0,0,0
2024-12,Orthopedics,Imaging,In Review,5,3596.71,28.5,2,2,1,0
2024-12,Orthopedics,Imaging,Approved,6,3866.34,21.2,5,1,0,0
2024-12,Orthopedics,Imaging,Denied,4,3018.6,41.6,0,1,2,1
2024-12,Orthopedics,Imaging,Paid,19,12200.54,23.5,17,2,0,0
2024-12,Pediatrics,Professional,Submitted,15,8143.01,7.4,13,2,0,0
2024-12,Pediatrics,Professional,In Review,20,8979.51,26.3,7,7,4,2
2024-12,Pediatrics,Professional,Approved,28,14894.04,19.9,20,6,2,0
2024-12,Pediatrics,Professional,Denied,15,6763.02,44.9,2,5,5,3
2024-12,Pediatrics,Professional,Paid,71,29075.42,24.7,62,7,2,0
2024-12,Pediatrics,Facility,Submitted,10,31524.28,6.5,9,1,0,0
2024-12,Pediatrics,Facility,In Review,13,38161.59,24.7,5,5,2,1
2024-12,Pediatrics,Facility,Approved,17,48908.59,19.6,12,4,1,0
2024-12,Pediatrics,Facility,Denied,10,36321.38,42.6,1,3,3,3
2024-12,Pediatrics,Facility,Paid,46,163959.94,22.8,40,5,1,0
2024-12,Pediatrics,Pharmacy,Submitted,7,1495.12,6.4,6,1,0,0
2024-12,Pediatrics,Pharmacy,In Review,9,1992.82,26.5,4,3,1,1
2024-12,Pediatrics,Pharmacy,Approved,10,1789.95,22.2,7,3,0,0
2024-12,Pediatrics,Pharmacy,Denied,7,1310.26,47.0,1,2,3,1
2024-12,Pediatrics,Pharmacy,Paid,31,5550.06,22.5,27,4,0,0
2024-12,Pediatrics,Lab,Submitted,6,863.76,7.5,5,1,0,0
2024-12,Pediatrics,Lab,In Review,7,966.32,26.4,3,3,1,0
2024-12,Pediatrics,Lab,Approved,9,1300.18,22.0,7,2,0,0
2024-12,Pediatrics,Lab,Denied,6,933.81,42.9,1,2,2,1
2024-12,Pediatrics,Lab,Paid,25,3489.16,25.4,22,3,0,0
2024-12,Pediatrics,Imaging,Submitted,5,4038.71,7.4,5,0,0,0
2024-12,Pediatrics,Imaging,In Review,7,4505.79,27.4,3,3,1,0
2024-12,Pediatrics,Imaging,Approved,8,6429.4,19.0,6,2,0,0
2024-12,Pediatrics,Imaging,Denied,5,3801.65,42.2,0,2,2,1
2024-12,Pediatrics,Imaging,Paid,21,14068.23,26.1,19,2,0,0
2024-12,Radiology,Professional,Submitted,13,5702.14,6.1,11,2,0,0
2024-12,Radiology,Professional,In Review,16,6732.62,27.9,6,5,3,2
2024-12,Radiology,Professional,Approved,22,9746.16,19.2,15,5,2,0
2024-12,Radiology,Professional,Denied,15,6376.64,44.6,2,5,5,3
2024-12,Radiology,Professional,Paid,58,23667.75,27.7,50,6,2,0
2024-12,Radiology,Facility,Submitted,8,26589.69,7.4,7,1,0,0
2024-12,Radiology,Facility,In Review,11,38044.73,26.9,4,4,2,1
2024-12,Radiology,Facility,Approved,14,47510.34,20.9,10,3,1,0
2024-12,Radiology,Facility,Denied,9,26256.02,44.1,1,3,3,2
2024-12,Radiology,Facility,Paid,35,95511.96,24.6,31,3,1,0
2024-12,Radiology,Pharmacy,Submitted,5,1114.27,7.0,5,0,0,0
2024-12,Radiology,Pharmacy,In Review,7,1249.51,24.5,3,3,1,0
2024-12,Radiology,Pharmacy,Approved,9,2061.74,21.6,7,2,0,0
2024-12,Radiology,Pharmacy,Denied,6,1338.39,49.5,1,2,2,1
2024-12,Radiology,Pharmacy,Paid,25,5624.86,22.6,22,3,0,0
2024-12,Radiology,Lab,Submitted,4,584.8,7.3,4,0,0,0
2024-12,Radiology,Lab,In Review,6,811.31,29.3,3,2,1,0
2024-12,Radiology,Lab,Approved,8,1271.65,19.0,6,2,0,0
2024-12,Radiology,Lab,Denied,5,703.48,44.6,0,2,2,1
2024-12,Radiology,Lab,Paid,19,2536.4,24.2,17,2,0,0
2024-12,Radiology,Imaging,Submitted,4,2488.93,6.7,4,0,0,0
2024-12,Radiology,Imaging,In Review,5,4065.1,29.3,2,2,1,0
2024-12,Radiology,Imaging,Approved,8,6468.76,19.7,6,2,0,0
2024-12,Radiology,Imaging,Denied,5,3391.08,51.2,0,2,2,1
2024-12,Radiology,Imaging,Paid,18,12477.45,27.6,16,2,0,0
2024-12,Oncology,Professional,Submitted,8,3340.59,6.4,7,1,0,0
2024-12,Oncology,Professional,In Review,10,4691.07,27.2,4,3,2,1
2024-12,Oncology,Professional,Approved,13,6783.72,19.2,9,3,1,0
2024-12,Oncology,Professional,Denied,9,4775.89,48.0,1,3,3,2
2024-12,Oncology,Professional,Paid,35,15226.97,22.9,31,3,1,0
2024-12,Oncology,Facility,Submitted,5,13822.33,7.7,5,0,0,0
2024-12,Oncology,Facility,In Review,8,28243.32,27.0,3,3,1,1
2024-12,Oncology,Facility,Approved,11,32026.98,19.0,8,3,0,0
2024-12,Oncology,Facility,Denied,6,21456.29,46.8,1,2,2,1
2024-12,Oncology,Facility,Paid,23,69299.18,26.7,20,3,0,0
2024-12,Oncology,Pharmacy,Submitted,4,729.43,7.1,4,0,0,0
2024-12,Oncology,Pharmacy,In Review,5,1026.06,28.0,2,2,1,0
2024-12,Oncology,Pharmacy,Approved,7,1357.54,20.9,5,2,0,0
2024-12,Oncology,Pharmacy,Denied,4,852.38,51.0,0,1,2,1
2024-12,Oncology,Pharmacy,Paid,17,3578.45,22.9,15,2,0,0
2024-12,Oncology,Lab,Submitted,3,373.22,6.8,3,0,0,0
2024-12,Oncology,Lab,In Review,4,666.84,28.8,2,2,0,0
2024-12,Oncology,Lab,Approved,6,829.91,20.6,5,1,0,0
2024-12,Oncology,Lab,Denied,4,565.63,50.3,0,1,2,1
2024-12,Oncology,Lab,Paid,15,1994.89,25.6,13,2,0,0
2024-12,Oncology,Imaging,Submitted,2,1325.91,6.3,2,0,0,0
2024-12,Oncology,Imaging,In Review,3,2411.81,26.7,2,1,0,0
2024-12,Oncology,Imaging,Approved,5,3660.06,18.1,4,1,0,0
2024-12,Oncology,Imaging,Denied,3,2439.47,48.0,0,1,1,1
2024-12,Oncology,Imaging,Paid,13,8826.82,26.4,12,1,0,0
2024-12,General Surgery,Professional,Submitted,7,2874.32,7.6,6,1,0,0
2024-12,General Surgery,Professional,In Review,9,4758.04,27.7,4,3,1,1
2024-12,General Surgery,Professional,Approved,12,5517.0,22.2,9,3,0,0
2024-12,General Surgery,Professional,Denied,7,3352.18,47.5,1,2,3,1
2024-12,General Surgery,Professional,Paid,33,15705.21,26.2,29,4,0,0
2024-12,General Surgery,Facility,Submitted,5,16835.89,7.2,5,0,0,0
2024-12,General Surgery,Facility,In Review,7,22673.66,25.4,3,3,1,0
2024-12,General Surgery,Facility,Approved,8,22352.27,19.2,6,2,0,0
2024-12,General Surgery,Facility,Denied,5,15688.34,46.8,0,2,2,1
2024-12,General Surgery,Facility,Paid,23,67752.61,22.2,20,3,0,0
2024-12,General Surgery,Pharmacy,Submitted,3,672.7,7.3,3,0,0,0
2024-12,General Surgery,Pharmacy,In Review,4,778.27,27.6,2,2,0,0
2024-12,General Surgery,Pharmacy,Approved,5,1107.27,21.1,4,1,0,0
2024-12,General Surgery,Pharmacy,Denied,3,689.92,49.8,0,1,1,1
2024-12,General Surgery,Pharmacy,Paid,13,2840.87,25.7,12,1,0,0
2024-12,General Surgery,Lab,Submitted,2,305.94,7.6,2,0,0,0
2024-12,General Surgery,Lab,In Review,4,591.8,28.4,2,2,0,0
2024-12,General Surgery,Lab,Approved,4,502.43,20.1,3,1,0,0
2024-12,General Surgery,Lab,Denied,3,474.8,51.6,0,1,1,1
2024-12,General Surgery,Lab,Paid,11,1597.85,25.6,10,1,0,0
2024-12,General Surgery,Imaging,Submitted,2,1561.84,7.1,2,0,0,0
2024-12,General Surgery,Imaging,In Review,3,2009.01,27.5,2,1,0,0
2024-12,General Surgery,Imaging,Approved,4,2560.27,20.7,3,1,0,0
2024-12,General Surgery,Imaging,Denied,2,1641.17,46.5,0,1,1,0
2024-12,General Surgery,Imaging,Paid,9,5542.69,26.5,8,1,0,0
2024-12,Neurology,Professional,Submitted,7,3283.2,6.5,6,1,0,0
2024-12,Neurology,Professional,In Review,11,5257.34,24.9,4,4,2,1
2024-12,Neurology,Professional,Approved,14,6570.53,21.1,10,3,1,0
2024-12,Neurology,Professional,Denied,7,3487.41,44.4,1,2,3,1
2024-12,Neurology,Professional,Paid,35,15780.51,28.1,31,3,1,0
2024-12,Neurology,Facility,Submitted,6,21607.49,6.7,5,1,0,0
2024-12,Neurology,Facility,In Review,7,21600.56,30.6,3,3,1,0
2024-12,Neurology,Facility,Approved,10,32429.89,18.3,7,3,0,0
2024-12,Neurology,Facility,Denied,6,16802.72,41.7,1,2,2,1
2024-12,Neurology,Facility,Paid,24,76242.17,27.5,21,3,0,0
2024-12,Neurology,Pharmacy,Submitted,4,807.76,7.3,4,0,0,0
2024-12,Neurology,Pharmacy,In Review,5,947.46,26.7,2,2,1,0
2024-12,Neurology,Pharmacy,Approved,7,1678.69,21.4,5,2,0,0
2024-12,Neurology,Pharmacy,Denied,4,891.66,44.0,0,1,2,1
2024-12,Neurology,Pharmacy,Paid,20,4053.7,23.3,18,2,0,0
2024-12,Neurology,Lab,Submitted,3,400.52,7.0,3,0,0,0
2024-12,Neurology,Lab,In Review,5,797.85,26.7,2,2,1,0
2024-12,Neurology,Lab,Approved,5,721.51,20.2,4,1,0,0
2024-12,Neurology,Lab,Denied,3,486.7,52.2,0,1,1,1
2024-12,Neurology,Lab,Paid,14,2210.11,26.0,13,1,0,0
2024-12,Neurology,Imaging,Submitted,3,1919.36,6.1,3,0,0,0
2024-12,Neurology,Imaging,In Review,4,2997.82,25.8,2,2,0,0
2024-12,Neurology,Imaging,Approved,5,4086.1,20.3,4,1,0,0
2024-12,Neurology,Imaging,Denied,3,2398.99,45.1,0,1,1,1
2024-12,Neurology,Imaging,Paid,13,9810.68,26.8,12,1,0,0
2025-01,Cardiology,Professional,Submitted,10,4326.3,7.1,9,1,0,0
2025-01,Cardiology,Professional,In Review,16,8269.94,28.3,6,5,3,2
2025-01,Cardiology,Professional,Approved,18,7388.81,22.2,13,4,1,0
2025-01,Cardiology,Professional,Denied,12,6248.53,43.5,2,3,4,3
2025-01,Cardiology,Professional,Paid,51,27558.38,23.4,44,6,1,0
2025-01,Cardiology,Facility,Submitted,8,26326.04,7.7,7,1,0,0
2025-01,Cardiology,Facility,In Review,11,37833.98,24.5,4,4,2,1
2025-01,Cardiology,Facility,Approved,13,46543.35,20.5,9,3,1,0
2025-01,Cardiology,Facility,Denied,9,30117.5,42.9,1,3,3,2
2025-01,Cardiology,Facility,Paid,35,118572.74,22.8,31,3,1,0
2025-01,Cardiology,Pharmacy,Submitted,5,941.98,6.7,5,0,0,0
2025-01,Cardiology,Pharmacy,In Review,7,1591.51,27.9,3,3,1,0
2025-01,Cardiology,Pharmacy,Approved,10,2367.96,20.7,7,3,0,0
2025-01,Cardiology,Pharmacy,Denied,5,1135.97,44.4,0,2,2,1
2025-01,Cardiology,Pharmacy,Paid,26,5602.74,24.8,23,3,0,0
2025-01,Cardiology,Lab,Submitted,5,817.38,6.5,5,0,0,0
2025-01,Cardiology,Lab,In Review,7,872.29,29.5,3,3,1,0
2025-01,Cardiology,Lab,Approved,9,1263.52,18.7,7,2,0,0
2025-01,Cardiology,Lab,Denied,5,799.57,45.5,0,2,2,1
2025-01,Cardiology,Lab,Paid,22,3486.16,23.5,19,3,0,0
2025-01,Cardiology,Imaging,Submitted,4,2598.7,7.5,4,0,0,0
2025-01,Cardiology,Imaging,In Review,5,4069.18,28.2,2,2,1,0
2025-01,Cardiology,Imaging,Approved,7,4924.04,20.3,5,2,0,0
2025-01,Cardiology,Imaging,Denied,5,3791.7,50.5,0,2,2,1
2025-01,Cardiology,Imaging,Paid,19,12700.94,22.9,17,2,0,0
2025-01,Orthopedics,Professional,Submitted,11,5294.61,6.9,10,1,0,0
2025-01,Orthopedics,Professional,In Review,15,7597.22,28.5,6,5,3,1
2025-01,Orthopedics,Professional,Approved,21,8988.05,21.2,15,5,1,0
2025-01,Orthopedics,Professional,Denied,11,5767.74,48.7,1,3,4,3
2025-01,Orthopedics,Professional,Paid,50,26176.1,25.1,44,5,1,0
2025-01,Orthopedics,Facility,Submitted,7,19515.99,7.6,6,1,0,0
2025-01,Orthopedics,Facility,In Review,10,34499.03,30.2,4,3,2,1
2025-01,Orthopedics,Facility,Approved,13,40749.52,18.9,9,3,1,0
2025-01,Orthopedics,Facility,Denied,7,25317.05,52.5,1,2,3,1
2025-01,Orthopedics,Facility,Paid,34,99152.61,23.6,30,3,1,0
2025-01,Orthopedics,Pharmacy,Submitted,5,1076.5,6.7,5,0,0,0
2025-01,Orthopedics,Pharmacy,In Review,7,1548.23,30.8,3,3,1,0
2025-01,Orthopedics,Pharmacy,Approved,10,2091.28,20.5,7,3,0,0
2025-01,Orthopedics,Pharmacy,Denied,6,1289.52,47.3,1,2,2,1
2025-01,Orthopedics,Pharmacy,Paid,25,4836.02,22.8,22,3,0,0
2025-01,Orthopedics,Lab,Submitted,5,652.11,6.6,5,0,0,0
2025-01,Orthopedics,Lab,In Review,7,1055.93,28.6,3,3,1,0
2025-01,Orthopedics,Lab,Approved,7,1157.81,22.8,5,2,0,0
2025-01,Orthopedics,Lab,Denied,5,683.54,49.6,0,2,2,1
2025-01,Orthopedics,Lab,Paid,22,3463.82,28.3,19,3,0,0
2025-01,Orthopedics,Imaging,Submitted,4,2878.21,7.5,4,0,0,0
2025-01,Orthopedics,Imaging,In Review,5,3309.92,29.2,2,2,1,0
2025-01,Orthopedics,Imaging,Approved,7,5518.65,19.0,5,2,0,0
2025-01,Orthopedics,Imaging,Denied,4,2679.64,49.6,0,1,2,1
2025-01,Orthopedics,Imaging,Paid,18,12788.94,25.3,16,2,0,0
2025-01,Pediatrics,Professional,Submitted,13,7161.62,7.4,11,2,0,0
2025-01,Pediatrics,Professional,In Review,16,7963.67,26.4,6,5,3,2
2025-01,Pediatrics,Professional,Approved,20,8677.89,18.8,14,5,1,0
2025-01,Pediatrics,Professional,Denied,13,6793.37,45.0,2,4,4,3
2025-01,Pediatrics,Professional,Paid,62,33767.44,25.9,54,7,1,0
2025-01,Pediatrics,Facility,Submitted,10,28132.07,6.8,9,1,0,0
2025-01,Pediatrics,Facility,In Review,13,45731.52,29.8,5,5,2,1
2025-01,Pediatrics,Facility,Approved,18,61019.24,20.9,13,4,1,0
2025-01,Pediatrics,Facility,Denied,11,39141.86,47.1,1,3,4,3
2025-01,Pediatrics,Facility,Paid,48,170871.62,25.5,42,5,1,0
2025-01,Pediatrics,Pharmacy,Submitted,5,1137.07,6.3,5,0,0,0
2025-01,Pediatrics,Pharmacy,In Review,8,1732.85,30.2,3,3,1,1
2025-01,Pediatrics,Pharmacy,Approved,11,2493.14,20.3,8,3,0,0
2025-01,Pediatrics,Pharmacy,Denied,6,1324.13,43.7,1,2,2,1
2025-01,Pediatrics,Pharmacy,Paid,28,6727.92,25.7,25,3,0,0
2025-01,Pediatrics,Lab,Submitted,6,956.23,6.8,5,1,0,0
2025-01,Pediatrics,Lab,In Review,8,1047.24,28.5,3,3,1,1
2025-01,Pediatrics,Lab,Approved,10,1453.32,22.1,7,3,0,0
2025-01,Pediatrics,Lab,Denied,6,886.68,43.7,1,2,2,1
2025-01,Pediatrics,Lab,Paid,25,3119.0,23.4,22,3,0,0
2025-01,Pediatrics,Imaging,Submitted,6,4604.92,7.1,5,1,0,0
2025-01,Pediatrics,Imaging,In Review,7,5639.59,27.9,3,3,1,0
2025-01,Pediatrics,Imaging,Approved,8,6121.84,23.2,6,2,0,0
2025-01,Pediatrics,Imaging,Denied,5,3560.54,45.8,0,2,2,1
2025-01,Pediatrics,Imaging,Paid,23,17659.92,24.7,20,3,0,0
2025-01,Radiology,Professional,Submitted,13,5355.76,7.5,11,2,0,0
2025-01,Radiology,Professional,In Review,19,9165.13,27.7,7,6,4,2
2025-01,Radiology,Professional,Approved,24,11260.06,19.1,17,6,1,0
2025-01,Radiology,Professional,Denied,13,5800.46,49.4,2,4,4,3
2025-01,Radiology,Professional,Paid,55,27546.6,25.2,48,6,1,0
2025-01,Radiology,Facility,Submitted,9,32513.51,7.6,8,1,0,0
2025-01,Radiology,Facility,In Review,11,37165.92,25.8,4,4,2,1
2025-01,Radiology,Facility,Approved,17,56615.0,19.8,12,4,1,0
2025-01,Radiology,Facility,Denied,9,28191.55,50.8,1,3,3,2
2025-01,Radiology,Facility,Paid,44,121089.81,24.2,38,5,1,0
2025-01,Radiology,Pharmacy,Submitted,6,1127.52,6.7,5,1,0,0
2025-01,Radiology,Pharmacy,In Review,8,1668.18,29.4,3,3,1,1
2025-01,Radiology,Pharmacy,Approved,10,2077.94,21.4,7,3,0,0
2025-01,Radiology,Pharmacy,Denied,6,1165.43,52.9,1,2,2,1
2025-01,Radiology,Pharmacy,Paid,28,6299.4,23.2,25,3,0,0
2025-01,Radiology,Lab,Submitted,4,656.17,7.5,4,0,0,0
2025-01,Radiology,Lab,In Review,6,992.35,25.4,3,2,1,0
2025-01,Radiology,Lab,Approved,8,1049.76,19.8,6,2,0,0
2025-01,Radiology,Lab,Denied,5,805.1,42.8,0,2,2,1
2025-01,Radiology,Lab,Paid,20,2982.22,22.7,18,2,0,0
2025-01,Radiology,Imaging,Submitted,4,2699.4,6.6,4,0,0,0
2025-01,Radiology,Imaging,In Review,6,4884.64,27.0,3,2,1,0
2025-01,Radiology,Imaging,Approved,8,5417.12,21.8,6,2,0,0
2025-01,Radiology,Imaging,Denied,4,2509.9,50.1,0,1,2,1
2025-01,Radiology,Imaging,Paid,21,14054.05,24.5,19,2,0,0
2025-01,Oncology,Professional,Submitted,7,3040.61,6.8,6,1,0,0
2025-01,Oncology,Professional,In Review,11,5516.03,29.0,4,4,2,1
2025-01,Oncology,Professional,Approved,14,6944.17,20.5,10,3,1,0
2025-01,Oncology,Professional,Denied,9,3726.56,45.2,1,3,3,2
2025-01,Oncology,Professional,Paid,39,17763.29,22.8,34,4,1,0
2025-01,Oncology,Facility,Submitted,5,14185.53,7.3,5,0,0,0
2025-01,Oncology,Facility,In Review,8,26639.11,26.0,3,3,1,1
2025-01,Oncology,Facility,Approved,10,29258.65,22.8,7,3,0,0
2025-01,Oncology,Facility,Denied,6,16635.19,50.8,1,2,2,1
2025-01,Oncology,Facility,Paid,24,75709.03,24.9,21,3,0,0
2025-01,Oncology,Pharmacy,Submitted,4,939.79,6.6,4,0,0,0
2025-01,Oncology,Pharmacy,In Review,5,1108.7,28.9,2,2,1,0
2025-01,Oncology,Pharmacy,Approved,6,1218.81,22.1,5,1,0,0
2025-01,Oncology,Pharmacy,Denied,4,766.43,47.9,0,1,2,1
2025-01,Oncology,Pharmacy,Paid,16,2889.5,22.7,14,2,0,0
2025-01,Oncology,Lab,Submitted,3,429.09,6.3,3,0,0,0
2025-01,Oncology,Lab,In Review,5,673.11,31.0,2,2,1,0
2025-01,Oncology,Lab,Approved,6,800.22,20.8,5,1,0,0
2025-01,Oncology,Lab,Denied,3,471.47,42.9,0,1,1,1
2025-01,Oncology,Lab,Paid,16,2506.07,27.6,14,2,0,0
2025-01,Oncology,Imaging,Submitted,3,2173.61,7.5,3,0,0,0
2025-01,Oncology,Imaging,In Review,4,2500.19,26.3,2,2,0,0
2025-01,Oncology,Imaging,Approved,5,3999.67,20.6,4,1,0,0
2025-01,Oncology,Imaging,Denied,3,2459.45,45.1,0,1,1,1
2025-01,Oncology,Imaging,Paid,14,8636.84,23.0,13,1,0,0
2025-01,General Surgery,Professional,Submitted,6,2796.18,6.9,5,1,0,0
2025-01,General Surgery,Professional,In Review,8,3340.28,28.9,3,3,1,1
2025-01,General Surgery,Professional,Approved,10,5245.64,22.9,7,3,0,0
2025-01,General Surgery,Professional,Denied,7,3456.73,49.2,1,2,3,1
2025-01,General Surgery,Professional,Paid,30,16264.97,28.2,26,4,0,0
2025-01,General Surgery,Facility,Submitted,5,17453.47,6.1,5,0,0,0
2025-01,General Surgery,Facility,In Review,6,20080.57,29.2,3,2,1,0
2025-01,General Surgery,Facility,Approved,8,24030.55,19.2,6,2,0,0
2025-01,General Surgery,Facility,Denied,5,18012.66,51.9,0,2,2,1
2025-01,General Surgery,Facility,Paid,21,62318.36,27.2,19,2,0,0
2025-01,General Surgery,Pharmacy,Submitted,3,609.03,6.3,3,0,0,0
2025-01,General Surgery,Pharmacy,In Review,5,1087.0,26.9,2,2,1,0
2025-01,General Surgery,Pharmacy,Approved,6,1320.36,22.9,5,1,0,0
2025-01,General Surgery,Pharmacy,Denied,3,621.42,52.3,0,1,1,1
2025-01,General Surgery,Pharmacy,Paid,16,3824.45,27.4,14,2,0,0
2025-01,General Surgery,Lab,Submitted,3,419.79,7.7,3,0,0,0
2025-01,General Surgery,Lab,In Review,4,624.67,30.5,2,2,0,0
2025-01,General Surgery,Lab,Approved,5,822.37,21.1,4,1,0,0
2025-01,General Surgery,Lab,Denied,3,498.64,44.2,0,1,1,1
2025-01,General Surgery,Lab,Paid,12,1981.78,26.6,11,1,0,0
2025-01,General Surgery,Imaging,Submitted,2,1445.72,7.7,2,0,0,0
2025-01,General Surgery,Imaging,In Review,3,2098.2,28.1,2,1,0,0
2025-01,General Surgery,Imaging,Approved,4,3236.7,20.3,3,1,0,0
2025-01,General Surgery,Imaging,Denied,3,2016.92,46.8,0,1,1,1
2025-01,General Surgery,Imaging,Paid,10,7267.98,25.9,9,1,0,0
2025-01,Neurology,Professional,Submitted,7,3008.23,6.3,6,1,0,0
2025-01,Neurology,Professional,In Review,11,4839.07,25.2,4,4,2,1
2025-01,Neurology,Professional,Approved,15,6681.42,22.8,11,3,1,0
2025-01,Neurology,Professional,Denied,9,4598.73,48.1,1,3,3,2
2025-01,Neurology,Professional,Paid,34,18019.16,27.4,30,3,1,0
2025-01,Neurology,Facility,Submitted,6,19447.91,7.6,5,1,0,0
2025-01,Neurology,Facility,In Review,8,22074.85,30.3,3,3,1,1
2025-01,Neurology,Facility,Approved,11,37757.17,18.9,8,3,0,0
2025-01,Neurology,Facility,Denied,6,20049.54,45.5,1,2,2,1
2025-01,Neurology,Facility,Paid,28,91362.43,27.6,25,3,0,0
2025-01,Neurology,Pharmacy,Submitted,4,959.7,7.0,4,0,0,0
2025-01,Neurology,Pharmacy,In Review,5,1019.61,25.3,2,2,1,0
2025-01,Neurology,Pharmacy,Approved,7,1439.48,23.0,5,2,0,0
2025-01,Neurology,Pharmacy,Denied,5,1134.31,44.4,0,2,2,1
2025-01,Neurology,Pharmacy,Paid,19,3415.94,27.4,17,2,0,0
2025-01,Neurology,Lab,Submitted,4,558.73,6.5,4,0,0,0
2025-01,Neurology,Lab,In Review,5,731.67,30.1,2,2,1,0
2025-01,Neurology,Lab,Approved,6,874.82,20.6,5,1,0,0
2025-01,Neurology,Lab,Denied,4,640.51,52.6,0,1,2,1
2025-01,Neurology,Lab,Paid,15,2330.71,24.1,13,2,0,0
2025-01,Neurology,Imaging,Submitted,3,2410.44,6.8,3,0,0,0
2025-01,Neurology,Imaging,In Review,4,2666.98,25.3,2,2,0,0
2025-01,Neurology,Imaging,Approved,5,4001.74,20.4,4,1,0,0
2025-01,Neurology,Imaging,Denied,3,2314.96,44.1,0,1,1,1
2025-01,Neurology,Imaging,Paid,13,10584.03,22.9,12,1,0,0
2025-02,Cardiology,Professional,Submitted,11,4852.73,6.6,10,1,0,0
2025-02,Cardiology,Professional,In Review,15,6865.6,30.7,6,5,3,1
2025-02,Cardiology,Professional,Approved,20,9363.35,20.5,14,5,1,0
2025-02,Cardiology,Professional,Denied,13,5523.58,52.2,2,4,4,3
2025-02,Cardiology,Professional,Paid,51,27832.62,24.6,44,6,1,0
2025-02,Cardiology,Facility,Submitted,7,20571.26,7.4,6,1,0,0
2025-02,Cardiology,Facility,In Review,11,37169.11,26.0,4,4,2,1
2025-02,Cardiology,Facility,Approved,14,42264.29,23.5,10,3,1,0
2025-02,Cardiology,Facility,Denied,9,29581.16,52.1,1,3,3,2
2025-02,Cardiology,Facility,Paid,36,117023.04,24.1,31,4,1,0
